Trade Value,Trade Volume,Counterparty ID,Counterparty Risk Score,Counterparty Failures,Market Volatility,Liquidity,Manual Intervention,Counterparty Failure Rate,Client ID,Trade Type_Sell,Instrument Type_Derivative,Instrument Type_Equity,Settlement Status_Success,Currency_GBP,Currency_INR,Currency_JPY,Currency_USD,Settlement Type_FoP,ISIN_INE000001N,ISIN_INE000002R,ISIN_INE000003U,ISIN_INE000004E,ISIN_INE000005F,ISIN_INE0000062,ISIN_INE0000077,ISIN_INE000008A,ISIN_INE000009Z,ISIN_INE000010T,ISIN_INE000011H,ISIN_INE000012L,ISIN_INE0000131,ISIN_INE000014X,ISIN_INE000015I,ISIN_INE000016C,ISIN_INE0000176,ISIN_INE000018D,ISIN_INE000019H,ISIN_INE0000201,ISIN_INE000021M,ISIN_INE000022P,ISIN_INE000023W,ISIN_INE000024D,ISIN_INE000025H,ISIN_INE000026S,ISIN_INE0000276,ISIN_INE000028L,ISIN_INE000029O,ISIN_INE000030F,ISIN_INE000031G,ISIN_INE0000324,ISIN_INE000033Q,ISIN_INE000034W,ISIN_INE000035W,ISIN_INE0000367,ISIN_INE000037C,ISIN_INE0000385,ISIN_INE000039C,ISIN_INE000040F,ISIN_INE000041Y,ISIN_INE000042J,ISIN_INE000043S,ISIN_INE000044J,ISIN_INE000045O,ISIN_INE0000461,ISIN_INE000047I,ISIN_INE0000487,ISIN_INE000049X,Trade Matched or Not_Not Matched
2427429.000391248,47787,47,0.9876433189920628,5,0.5067824236036128,0.055288412693517,0,0.05,39,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1007974.0194903932,17926,43,0.8158163007651189,4,0.2473524101444657,0.0573498843766181,0,0.04,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286331.6134189769,46007,42,0.9145745363262048,2,0.1103641919871622,0.0647340280439992,1,0.02,16,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629293.697408463,67628,3,0.5896501279000154,5,0.2754352825164377,0.064254789728093,0,0.05,19,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586471.9139095119,10843,43,0.8158163007651189,4,0.3640180415876761,0.0707390316940653,0,0.04,47,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287147.1132279155,75460,49,0.9313154790735332,1,0.1120228951725204,0.030740939859886,1,0.01,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408717.89189291047,79364,42,0.9145745363262048,2,0.29423201849669,0.0757758728492076,0,0.02,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330430.1693999907,24127,49,0.9313154790735332,1,0.5202115775732553,0.0572341004257569,0,0.01,36,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188459.97668925,73820,14,0.7444040838251119,2,0.2370570754206954,0.0493575364690656,0,0.02,44,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
569207.0381800848,70391,33,0.8660015302588003,4,0.3909357851954792,0.0683105879951699,1,0.04,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772601.8102338951,58075,28,0.7580282672954186,0,0.6325485478218771,0.055113462091666,0,0.0,26,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186728.139328227,37818,41,0.4525900255395507,9,0.1170345899253894,0.0573101227288617,0,0.09,47,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427170.3554470206,5558,15,0.1970856464850323,2,0.5713822873598355,0.0120923026955669,0,0.02,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181490.6756248784,4433,4,0.1325675388626581,0,0.3303356941817252,0.0821833148237713,1,0.0,43,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709227.4638333267,12007,20,0.5002972796462057,8,0.4246899346216738,0.0481758277506741,0,0.08,28,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113576.19467717306,29990,25,0.9558246666166372,5,0.2385230365968391,0.0566268842208849,0,0.05,40,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138313.5285371942,58044,35,0.379101906166488,5,0.4473690763962361,0.0450919475906474,1,0.05,43,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209636.5143126581,37789,39,0.1536350828944443,9,0.5384197897159301,0.059637742705669,0,0.09,11,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
348243.2422313945,64168,22,0.0426218097329669,1,0.2209227578064624,0.0148638147577164,1,0.01,12,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116663.76524468456,52167,35,0.379101906166488,5,0.30596129065981,0.0445518155259762,1,0.05,42,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836750.8227587598,26888,47,0.9876433189920628,5,0.4404273986247227,0.0701810012913423,1,0.05,27,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285420.0625701242,22633,28,0.7580282672954186,0,0.3500685981551343,0.0944601493435727,0,0.0,12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553421.907411686,96480,10,0.3433373620149397,1,0.2758917267332865,0.0864262217987456,0,0.01,33,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608906.874000197,93603,16,0.5644857362881444,0,0.3710124597381258,0.0966536227533457,0,0.0,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244250.2236187258,66514,49,0.9313154790735332,1,0.2744966603083595,0.0803363185915495,1,0.01,21,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205398.11716309705,86131,23,0.3665587852726458,7,0.2811241500248702,0.066935554554142,0,0.07,30,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
934045.6163073542,39803,19,0.0744076014901984,1,0.4663802063759528,0.0480945198161933,0,0.01,33,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487465.6888361112,34027,1,0.5595464687447742,3,0.3862391630030188,0.0210828154212839,0,0.03,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640287.8049774994,83218,1,0.5595464687447742,3,0.506243334786121,0.0325721923327625,1,0.03,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671771.8111832945,75707,46,0.2952161956928347,6,0.6024669993824703,0.0344057541766333,0,0.06,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337162.2863636274,72934,26,0.3456545989617245,0,0.6657791971773384,0.0485094717085246,0,0.0,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152398.8158049654,30084,34,0.9443008198998164,6,0.1908107984681605,0.0648856874046462,1,0.06,33,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
129253.0975284109,1733,2,0.528598412166966,5,0.4757142071118525,0.0656795661534702,0,0.05,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
370524.56589350686,2943,28,0.7580282672954186,0,0.4494397229567567,0.0509988373695646,0,0.0,31,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
311183.20431030006,59854,20,0.5002972796462057,8,0.6201671537246087,0.0347179383105359,1,0.08,48,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050611.6958070227,97085,42,0.9145745363262048,2,0.6375339430694995,0.0150844970670062,0,0.02,33,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1780636.546742482,9430,47,0.9876433189920628,5,0.5563015549092094,0.0989952746752292,0,0.05,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1773644.1699572008,95278,27,0.6312643360108433,1,0.4572770974090456,0.0945603908309814,1,0.01,31,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219458.5100496458,37269,28,0.7580282672954186,0,0.2195576798713983,0.0264633363335188,1,0.0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198145.67301087893,57677,31,0.5307641115114377,4,0.2659830384336022,0.0644856279393677,0,0.04,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72154.75322716706,22518,47,0.9876433189920628,5,0.4616602532817814,0.0366088906354465,1,0.05,40,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443754.5142889154,63728,7,0.807663815694622,4,0.1836062585763802,0.0274985526935968,0,0.04,18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1071663.7454916418,95486,8,0.4580355543297814,2,0.2103785040463377,0.0715970192843583,0,0.02,24,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218234.36238431852,28900,32,0.0880240291902269,9,0.6468593617652141,0.0807573478660027,1,0.09,32,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100694.93304987486,15069,11,0.5263535094101535,0,0.6737872052015259,0.0465933653489394,0,0.0,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2916307.338068935,65702,48,0.63949267500548,2,0.1031408229563099,0.0153157317584449,0,0.02,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218565.96055829857,78409,26,0.3456545989617245,0,0.6174891567118506,0.0461346239785686,0,0.0,12,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
395395.1006344752,86753,25,0.9558246666166372,5,0.662808144499069,0.0578974569991081,0,0.05,27,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
277498.40329004853,95743,7,0.807663815694622,4,0.4154436829387176,0.0903894868369464,0,0.04,39,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116609.90881094158,29270,20,0.5002972796462057,8,0.3693403052857378,0.0691122385434006,0,0.08,5,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090210.11475795,94801,41,0.4525900255395507,9,0.6512796977929317,0.073944679336483,1,0.09,35,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76959.83294856249,12220,30,0.14179104142905,8,0.1045198940420591,0.0282368155948549,1,0.08,26,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361848.5192390075,84695,1,0.5595464687447742,3,0.6042915017480306,0.074824446192383,0,0.03,10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
578416.4939004941,59044,18,0.2444878705598381,0,0.2779456396258294,0.0551642371293529,0,0.0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338173.1007702373,25990,8,0.4580355543297814,2,0.4846973236259219,0.0838370397461755,1,0.02,3,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343873.91205905174,65264,29,0.802379629296882,7,0.2939188170146843,0.0294732512296931,1,0.07,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696813.7937990167,42407,40,0.6932955822197459,1,0.4137668446234936,0.0563376159683617,0,0.01,22,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232623.97452988208,93595,22,0.0426218097329669,1,0.5849902973434378,0.0288529390068646,1,0.01,21,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527948.163136025,89669,32,0.0880240291902269,9,0.2087613746046231,0.035732480467386,0,0.09,34,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182013.72105433504,16831,40,0.6932955822197459,1,0.4983511714152525,0.0848983675960432,0,0.01,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51481.61236612767,28051,14,0.7444040838251119,2,0.6390021013223146,0.0719014886233449,0,0.02,10,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
819942.9265464998,32865,2,0.528598412166966,5,0.6406310251293903,0.0755639237589269,0,0.05,44,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061463.753402339,43678,35,0.379101906166488,5,0.6364725622053083,0.0161683604168998,0,0.05,20,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779225.7089688589,19642,7,0.807663815694622,4,0.4110780610572836,0.07558809029041,0,0.04,17,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421922.8765700419,95912,3,0.5896501279000154,5,0.5606207519397979,0.0542266386056549,0,0.05,24,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297566.9844333702,13556,15,0.1970856464850323,2,0.3681146471760481,0.0513229413512836,0,0.02,33,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307041.48925185326,86647,43,0.8158163007651189,4,0.3760980323062255,0.0471364235538533,1,0.04,43,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297543.0535378501,23236,34,0.9443008198998164,6,0.2703125629699436,0.0866615391212774,0,0.06,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
539819.936578125,28960,22,0.0426218097329669,1,0.271136481289519,0.0259717545125901,0,0.01,47,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40685.24882673606,40958,18,0.2444878705598381,0,0.1226945931790382,0.083270322804939,0,0.0,37,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34193.23827819286,61602,46,0.2952161956928347,6,0.4188829743441004,0.0935491464744688,0,0.06,49,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
694672.0101254794,64415,18,0.2444878705598381,0,0.2852565486455286,0.0251414941000775,1,0.0,34,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362531.5580865542,88635,34,0.9443008198998164,6,0.2126118597758446,0.099963639878509,0,0.06,43,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165089.0797828355,15310,36,0.3257946597608051,6,0.1730276912657289,0.0991480817920403,0,0.06,8,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
160613.51183879064,14106,46,0.2952161956928347,6,0.3081992979744722,0.0659187036214465,1,0.06,15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253290.0834955262,49814,39,0.1536350828944443,9,0.6394063372039317,0.0341681412181532,0,0.09,13,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291167.3194264238,60834,47,0.9876433189920628,5,0.409840945272209,0.0486662575998972,0,0.05,25,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1836450.2854077527,74209,38,0.568106663090961,6,0.4341615840682612,0.0253344920715648,0,0.06,45,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151743.31839321565,30329,37,0.0028565028171824,9,0.132596728073864,0.0208181972729201,0,0.09,49,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
